model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv2,15.530203317341051,1.1908833980560303,8.076194919542306e-06,18.494661299056144,80.21,83.83,-3.6200000000000045
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv3,9.84283922029578,1.3606871366500854,2.0762437998200767e-05,13.393024715171423,80.21,83.51,-3.3000000000000114
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv1,18.025308756992736,0.5996246933937073,9.149546713160817e-06,10.808420236738677,80.21,83.68,-3.470000000000013
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv2,13.566019654273989,1.5133352279663086,1.0262961344172558e-05,20.52993544609615,80.21,83.51,-3.3000000000000114
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv3,8.48062303148467,1.0424269437789917,1.590617284819018e-05,8.840429948052293,80.21,83.63,-3.4200000000000017
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1,44.221316103075374,0.6561387777328491,1.0011883205152117e-05,29.015320297609833,80.21,83.53,-3.3200000000000074
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2,24.302476565043133,1.6551015377044678,1.1224375662600829e-05,40.22306633282968,80.21,83.61,-3.4000000000000057
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3,12.607732852300009,0.7707397937774658,1.1760555935325101e-05,9.71728141858309,80.21,83.65,-3.440000000000012
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1,59.34945920995764,0.9286139011383057,7.084761818987317e-06,55.11273284740751,80.21,83.49,-3.280000000000001
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2,27.388193213421367,3.1751155853271484,5.383157662840353e-06,86.96067912588542,80.21,83.88,-3.6700000000000017
